,date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
7563,2015-10-09,Rogers Centre,kelake01,donaljo02,1,4,4,Strikeout,13,bottom,
7564,2015-10-09,Rogers Centre,kelake01,bautijo02,2,4,4,Walk,13,bottom,
7565,2015-10-09,Rogers Centre,kelake01,encared01,2,4,4,Flyout,13,bottom,1b
7566,2015-10-09,Rogers Centre,hendrli01,deshide02,2,4,5,Single,14,top,2b3b
7567,2015-10-09,Rogers Centre,hendrli01,choosh01,2,4,6,Lineout,14,top,2b3b
7568,2015-10-09,Rogers Centre,ohlenro01,tulowtr01,0,4,6,Strikeout,14,bottom,
7569,2015-10-09,Rogers Centre,ohlenro01,smoakju01,1,4,6,Strikeout,14,bottom,
7570,2015-10-09,Rogers Centre,ohlenro01,martiru01,2,4,6,Hit By Pitch,14,bottom,
7571,2015-10-09,Rogers Centre,ohlenro01,pillake01,2,4,6,Strikeout,14,bottom,2b
7572,2015-10-09,Busch Stadium,lackejo01,fowlede01,0,0,0,Strikeout,1,top,
7573,2015-10-09,Busch Stadium,lackejo01,schwaky01,1,0,0,Pop Out,1,top,
7574,2015-10-09,Busch Stadium,lackejo01,bryankr01,2,0,0,Lineout,1,top,
7575,2015-10-09,Busch Stadium,lestejo01,carpema01,0,0,0,Flyout,1,bottom,
7576,2015-10-09,Busch Stadium,lestejo01,piscost01,1,0,0,Double,1,bottom,
7577,2015-10-09,Busch Stadium,lestejo01,hollima01,1,0,0,Single,1,bottom,2b
7578,2015-10-09,Busch Stadium,lestejo01,heywaja01,1,1,0,Flyout,1,bottom,1b
7579,2015-10-09,Busch Stadium,lestejo01,peraljh01,2,1,0,Strikeout,1,bottom,2b
7580,2015-10-09,Busch Stadium,lackejo01,rizzoan01,0,1,0,Pop Out,2,top,
7581,2015-10-09,Busch Stadium,lackejo01,castrst01,1,1,0,Groundout,2,top,
7582,2015-10-09,Busch Stadium,lackejo01,coghlch01,2,1,0,Strikeout,2,top,
7583,2015-10-09,Busch Stadium,lestejo01,grichra01,0,1,0,Strikeout,2,bottom,
7584,2015-10-09,Busch Stadium,lestejo01,molinya01,1,1,0,Strikeout,2,bottom,
7585,2015-10-09,Busch Stadium,lestejo01,wongko01,2,1,0,Double,2,bottom,
7586,2015-10-09,Busch Stadium,lestejo01,lackejo01,2,1,0,Groundout,2,bottom,2b
7587,2015-10-09,Busch Stadium,lackejo01,russead02,0,1,0,Lineout,3,top,
7588,2015-10-09,Busch Stadium,lackejo01,rossda01,1,1,0,Groundout,3,top,
7589,2015-10-09,Busch Stadium,lackejo01,lestejo01,2,1,0,Groundout,3,top,
7590,2015-10-09,Busch Stadium,lestejo01,carpema01,0,1,0,Lineout,3,bottom,
7591,2015-10-09,Busch Stadium,lestejo01,piscost01,1,1,0,Strikeout,3,bottom,
7592,2015-10-09,Busch Stadium,lestejo01,hollima01,2,1,0,Groundout,3,bottom,
7593,2015-10-09,Busch Stadium,lackejo01,fowlede01,0,1,0,Pop Out,4,top,
7594,2015-10-09,Busch Stadium,lackejo01,schwaky01,1,1,0,Walk,4,top,
7595,2015-10-09,Busch Stadium,lackejo01,bryankr01,1,1,0,Grounded Into DP,4,top,1b
7596,2015-10-09,Busch Stadium,lestejo01,heywaja01,0,1,0,Single,4,bottom,
7597,2015-10-09,Busch Stadium,lestejo01,peraljh01,0,1,0,Strikeout,4,bottom,2b
7598,2015-10-09,Busch Stadium,lestejo01,grichra01,1,1,0,Strikeout,4,bottom,2b
7599,2015-10-09,Busch Stadium,lestejo01,molinya01,2,1,0,Flyout,4,bottom,2b
7600,2015-10-09,Busch Stadium,lackejo01,rizzoan01,0,1,0,Strikeout,5,top,
7601,2015-10-09,Busch Stadium,lackejo01,castrst01,1,1,0,Groundout,5,top,
7602,2015-10-09,Busch Stadium,lackejo01,coghlch01,2,1,0,Pop Out,5,top,
7603,2015-10-09,Busch Stadium,lestejo01,wongko01,0,1,0,Strikeout,5,bottom,
7604,2015-10-09,Busch Stadium,lestejo01,lackejo01,1,1,0,Strikeout,5,bottom,
7605,2015-10-09,Busch Stadium,lestejo01,carpema01,2,1,0,Flyout,5,bottom,
7606,2015-10-09,Busch Stadium,lackejo01,russead02,0,1,0,Single,6,top,
7607,2015-10-09,Busch Stadium,lackejo01,rossda01,0,1,0,Strikeout,6,top,1b
7608,2015-10-09,Busch Stadium,lackejo01,lestejo01,1,1,0,Groundout,6,top,2b
7609,2015-10-09,Busch Stadium,lackejo01,fowlede01,2,1,0,Flyout,6,top,3b
7610,2015-10-09,Busch Stadium,lestejo01,piscost01,0,1,0,Flyout,6,bottom,
7611,2015-10-09,Busch Stadium,lestejo01,hollima01,1,1,0,Strikeout,6,bottom,
7612,2015-10-09,Busch Stadium,lestejo01,heywaja01,2,1,0,Groundout,6,bottom,
7613,2015-10-09,Busch Stadium,lackejo01,schwaky01,0,1,0,Single,7,top,
7614,2015-10-09,Busch Stadium,lackejo01,bryankr01,0,1,0,Strikeout,7,top,1b
7615,2015-10-09,Busch Stadium,lackejo01,rizzoan01,1,1,0,Grounded Into DP,7,top,1b
7616,2015-10-09,Busch Stadium,lestejo01,peraljh01,0,1,0,Groundout,7,bottom,
7617,2015-10-09,Busch Stadium,lestejo01,reynoma01,1,1,0,Groundout,7,bottom,
7618,2015-10-09,Busch Stadium,lestejo01,molinya01,2,1,0,Groundout,7,bottom,
7619,2015-10-09,Busch Stadium,lackejo01,castrst01,0,1,0,Groundout,8,top,
7620,2015-10-09,Busch Stadium,siegrke01,coghlch01,1,1,0,Strikeout,8,top,
7621,2015-10-09,Busch Stadium,siegrke01,russead02,2,1,0,Strikeout,8,top,
7622,2015-10-09,Busch Stadium,lestejo01,wongko01,0,1,0,Groundout,8,bottom,
7623,2015-10-09,Busch Stadium,lestejo01,phamth01,1,1,0,Home Run,8,bottom,
7624,2015-10-09,Busch Stadium,lestejo01,carpema01,1,2,0,Walk,8,bottom,
7625,2015-10-09,Busch Stadium,stroppe01,piscost01,1,2,0,Home Run,8,bottom,2b
7626,2015-10-09,Busch Stadium,stroppe01,hollima01,1,4,0,Groundout,8,bottom,
7627,2015-10-09,Busch Stadium,stroppe01,heywaja01,2,4,0,Groundout,8,bottom,
7628,2015-10-09,Busch Stadium,rosentr01,denorch01,0,4,0,Strikeout,9,top,
7629,2015-10-09,Busch Stadium,rosentr01,solerjo01,1,4,0,Walk,9,top,
7630,2015-10-09,Busch Stadium,rosentr01,fowlede01,1,4,0,Strikeout,9,top,1b
7631,2015-10-09,Busch Stadium,rosentr01,schwaky01,2,4,0,Single,9,top,1b
7632,2015-10-09,Busch Stadium,rosentr01,bryankr01,2,4,0,Strikeout,9,top,1b3b
7633,2015-10-09,Dodger Stadium,kershcl01,grandcu01,0,0,0,Lineout,1,top,
7634,2015-10-09,Dodger Stadium,kershcl01,wrighda03,1,0,0,Walk,1,top,
7635,2015-10-09,Dodger Stadium,kershcl01,cespeyo01,1,0,0,Strikeout,1,top,1b
7636,2015-10-09,Dodger Stadium,kershcl01,murphda08,2,0,0,Strikeout,1,top,1b
7637,2015-10-09,Dodger Stadium,degroja01,crawfca02,0,0,0,Strikeout,1,bottom,
7638,2015-10-09,Dodger Stadium,degroja01,kendrho01,1,0,0,Single,1,bottom,
7639,2015-10-09,Dodger Stadium,degroja01,seageco01,1,0,0,Strikeout,1,bottom,1b
7640,2015-10-09,Dodger Stadium,degroja01,gonzaad01,2,0,0,Strikeout,1,bottom,1b
7641,2015-10-09,Dodger Stadium,kershcl01,darnatr01,0,0,0,Groundout,2,top,
7642,2015-10-09,Dodger Stadium,kershcl01,dudalu01,1,0,0,Single,2,top,
7643,2015-10-09,Dodger Stadium,kershcl01,cuddymi01,1,0,0,Strikeout,2,top,1b
7644,2015-10-09,Dodger Stadium,kershcl01,tejadru01,2,0,0,Strikeout,2,top,1b
7645,2015-10-09,Dodger Stadium,degroja01,turneju01,0,0,0,Double,2,bottom,
7646,2015-10-09,Dodger Stadium,degroja01,ethiean01,0,0,0,Strikeout,2,bottom,2b
7647,2015-10-09,Dodger Stadium,degroja01,ellisaj01,1,0,0,Strikeout,2,bottom,2b
7648,2015-10-09,Dodger Stadium,degroja01,pederjo01,2,0,0,Intent Walk,2,bottom,2b
7649,2015-10-09,Dodger Stadium,degroja01,kershcl01,2,0,0,Strikeout,2,bottom,1b2b
7650,2015-10-09,Dodger Stadium,kershcl01,degroja01,0,0,0,Groundout,3,top,
7651,2015-10-09,Dodger Stadium,kershcl01,grandcu01,1,0,0,Single,3,top,
7652,2015-10-09,Dodger Stadium,kershcl01,wrighda03,1,0,0,Strikeout,3,top,1b
7653,2015-10-09,Dodger Stadium,kershcl01,cespeyo01,2,0,0,Strikeout,3,top,1b
7654,2015-10-09,Dodger Stadium,degroja01,crawfca02,0,0,0,Pop Out,3,bottom,
7655,2015-10-09,Dodger Stadium,degroja01,kendrho01,1,0,0,Groundout,3,bottom,
7656,2015-10-09,Dodger Stadium,degroja01,seageco01,2,0,0,Double,3,bottom,
7657,2015-10-09,Dodger Stadium,degroja01,gonzaad01,2,0,0,Strikeout,3,bottom,2b
7658,2015-10-09,Dodger Stadium,kershcl01,murphda08,0,0,0,Home Run,4,top,
7659,2015-10-09,Dodger Stadium,kershcl01,darnatr01,0,0,1,Strikeout,4,top,
7660,2015-10-09,Dodger Stadium,kershcl01,dudalu01,1,0,1,Strikeout,4,top,
7661,2015-10-09,Dodger Stadium,kershcl01,cuddymi01,2,0,1,Flyout,4,top,
7662,2015-10-09,Dodger Stadium,degroja01,turneju01,0,0,1,Single,4,bottom,
7663,2015-10-09,Dodger Stadium,degroja01,ethiean01,0,0,1,Strikeout,4,bottom,1b
7664,2015-10-09,Dodger Stadium,degroja01,ellisaj01,1,0,1,Single,4,bottom,1b
7665,2015-10-09,Dodger Stadium,degroja01,pederjo01,1,0,1,Flyout,4,bottom,1b2b
7666,2015-10-09,Dodger Stadium,degroja01,kershcl01,2,0,1,Flyout,4,bottom,1b2b
7667,2015-10-09,Dodger Stadium,kershcl01,tejadru01,0,0,1,Strikeout,5,top,
7668,2015-10-09,Dodger Stadium,kershcl01,degroja01,1,0,1,Strikeout,5,top,
7669,2015-10-09,Dodger Stadium,kershcl01,grandcu01,2,0,1,Single,5,top,
7670,2015-10-09,Dodger Stadium,kershcl01,wrighda03,2,0,1,Strikeout,5,top,1b
7671,2015-10-09,Dodger Stadium,degroja01,crawfca02,0,0,1,Strikeout,5,bottom,
7672,2015-10-09,Dodger Stadium,degroja01,kendrho01,1,0,1,Groundout,5,bottom,
7673,2015-10-09,Dodger Stadium,degroja01,seageco01,2,0,1,Strikeout,5,bottom,
7674,2015-10-09,Dodger Stadium,kershcl01,cespeyo01,0,0,1,Flyout,6,top,
7675,2015-10-09,Dodger Stadium,kershcl01,murphda08,1,0,1,Flyout,6,top,
7676,2015-10-09,Dodger Stadium,kershcl01,darnatr01,2,0,1,Groundout,6,top,
7677,2015-10-09,Dodger Stadium,degroja01,gonzaad01,0,0,1,Strikeout,6,bottom,
7678,2015-10-09,Dodger Stadium,degroja01,turneju01,1,0,1,Flyout,6,bottom,
7679,2015-10-09,Dodger Stadium,degroja01,ethiean01,2,0,1,Pop Out,6,bottom,
7680,2015-10-09,Dodger Stadium,kershcl01,dudalu01,0,0,1,Walk,7,top,
7681,2015-10-09,Dodger Stadium,kershcl01,cuddymi01,0,0,1,Groundout,7,top,1b
7682,2015-10-09,Dodger Stadium,kershcl01,tejadru01,1,0,1,Walk,7,top,2b
7683,2015-10-09,Dodger Stadium,kershcl01,degroja01,1,0,1,Sac Bunt,7,top,1b2b
7684,2015-10-09,Dodger Stadium,kershcl01,grandcu01,2,0,1,Walk,7,top,2b3b
7685,2015-10-09,Dodger Stadium,baezpe01,wrighda03,2,0,1,Single,7,top,1b2b3b
7686,2015-10-09,Dodger Stadium,baezpe01,cespeyo01,2,0,3,Strikeout,7,top,1b3b
7687,2015-10-09,Dodger Stadium,degroja01,ellisaj01,0,0,3,Flyout,7,bottom,
7688,2015-10-09,Dodger Stadium,degroja01,pederjo01,1,0,3,Strikeout,7,bottom,
7689,2015-10-09,Dodger Stadium,degroja01,utleych01,2,0,3,Strikeout,7,bottom,
7690,2015-10-09,Dodger Stadium,peraljo01,murphda08,0,0,3,Lineout,8,top,
7691,2015-10-09,Dodger Stadium,peraljo01,darnatr01,1,0,3,Flyout,8,top,
7692,2015-10-09,Dodger Stadium,peraljo01,dudalu01,2,0,3,Strikeout,8,top,
7693,2015-10-09,Dodger Stadium,clippty01,crawfca02,0,0,3,Lineout,8,bottom,
7694,2015-10-09,Dodger Stadium,clippty01,kendrho01,1,0,3,Double,8,bottom,
7695,2015-10-09,Dodger Stadium,clippty01,seageco01,1,0,3,Pop Out,8,bottom,2b
7696,2015-10-09,Dodger Stadium,clippty01,gonzaad01,2,0,3,Single,8,bottom,2b
7697,2015-10-09,Dodger Stadium,familje01,turneju01,2,1,3,Lineout,8,bottom,1b
7698,2015-10-09,Dodger Stadium,hatchch02,lagarju01,0,1,3,Groundout,9,top,
7699,2015-10-09,Dodger Stadium,hatchch02,tejadru01,1,1,3,Strikeout,9,top,
7700,2015-10-09,Dodger Stadium,hatchch02,johnske05,2,1,3,Groundout,9,top,
7701,2015-10-09,Dodger Stadium,familje01,ethiean01,0,1,3,Groundout,9,bottom,
7702,2015-10-09,Dodger Stadium,familje01,rolliji01,1,1,3,Groundout,9,bottom,
7703,2015-10-09,Dodger Stadium,familje01,pederjo01,2,1,3,Groundout,9,bottom,
7704,2015-10-10,Dodger Stadium,greinza01,grandcu01,0,0,0,Single,1,top,
7705,2015-10-10,Dodger Stadium,greinza01,wrighda03,0,0,0,Grounded Into DP,1,top,1b
7706,2015-10-10,Dodger Stadium,greinza01,murphda08,2,0,0,Strikeout,1,top,
7707,2015-10-10,Dodger Stadium,syndeno01,kendrho01,0,0,0,Groundout,1,bottom,
7708,2015-10-10,Dodger Stadium,syndeno01,seageco01,1,0,0,Strikeout,1,bottom,
7709,2015-10-10,Dodger Stadium,syndeno01,gonzaad01,2,0,0,Strikeout,1,bottom,
7710,2015-10-10,Dodger Stadium,greinza01,cespeyo01,0,0,0,Home Run,2,top,
7711,2015-10-10,Dodger Stadium,greinza01,dudalu01,0,0,1,Pop Out,2,top,
7712,2015-10-10,Dodger Stadium,greinza01,darnatr01,1,0,1,Strikeout,2,top,
7713,2015-10-10,Dodger Stadium,greinza01,confomi01,2,0,1,Home Run,2,top,
7714,2015-10-10,Dodger Stadium,greinza01,tejadru01,2,0,2,Strikeout,2,top,
7715,2015-10-10,Dodger Stadium,syndeno01,turneju01,0,0,2,Strikeout,2,bottom,
7716,2015-10-10,Dodger Stadium,syndeno01,ethiean01,1,0,2,Walk,2,bottom,
7717,2015-10-10,Dodger Stadium,syndeno01,crawfca02,1,0,2,Groundout,2,bottom,1b
7718,2015-10-10,Dodger Stadium,syndeno01,grandya01,2,0,2,Lineout,2,bottom,2b
7719,2015-10-10,Dodger Stadium,greinza01,syndeno01,0,0,2,Groundout,3,top,
7720,2015-10-10,Dodger Stadium,greinza01,grandcu01,1,0,2,Groundout,3,top,
7721,2015-10-10,Dodger Stadium,greinza01,wrighda03,2,0,2,Strikeout,3,top,
7722,2015-10-10,Dodger Stadium,syndeno01,hernaen02,0,0,2,Single,3,bottom,
7723,2015-10-10,Dodger Stadium,syndeno01,greinza01,0,0,2,Strikeout,3,bottom,1b
7724,2015-10-10,Dodger Stadium,syndeno01,kendrho01,1,0,2,Single,3,bottom,1b
7725,2015-10-10,Dodger Stadium,syndeno01,seageco01,1,0,2,Strikeout,3,bottom,1b2b
7726,2015-10-10,Dodger Stadium,syndeno01,gonzaad01,2,0,2,Strikeout,3,bottom,1b2b
7727,2015-10-10,Dodger Stadium,greinza01,murphda08,0,0,2,Single,4,top,
7728,2015-10-10,Dodger Stadium,greinza01,cespeyo01,0,0,2,Lineout,4,top,1b
7729,2015-10-10,Dodger Stadium,greinza01,dudalu01,1,0,2,Strikeout - DP,4,top,1b
7730,2015-10-10,Dodger Stadium,syndeno01,turneju01,0,0,2,Double,4,bottom,
7731,2015-10-10,Dodger Stadium,syndeno01,ethiean01,0,0,2,Double,4,bottom,2b
7732,2015-10-10,Dodger Stadium,syndeno01,crawfca02,0,1,2,Fielders Choice Out,4,bottom,2b
7733,2015-10-10,Dodger Stadium,syndeno01,grandya01,1,1,2,Strikeout,4,bottom,1b
7734,2015-10-10,Dodger Stadium,syndeno01,hernaen02,2,1,2,Intent Walk,4,bottom,2b
7735,2015-10-10,Dodger Stadium,syndeno01,greinza01,2,1,2,Flyout,4,bottom,1b2b
7736,2015-10-10,Dodger Stadium,greinza01,darnatr01,0,1,2,Strikeout,5,top,
7737,2015-10-10,Dodger Stadium,greinza01,confomi01,1,1,2,Lineout,5,top,
7738,2015-10-10,Dodger Stadium,greinza01,tejadru01,2,1,2,Strikeout,5,top,
7739,2015-10-10,Dodger Stadium,syndeno01,kendrho01,0,1,2,Groundout,5,bottom,
7740,2015-10-10,Dodger Stadium,syndeno01,seageco01,1,1,2,Groundout,5,bottom,
7741,2015-10-10,Dodger Stadium,syndeno01,gonzaad01,2,1,2,Strikeout,5,bottom,
7742,2015-10-10,Dodger Stadium,greinza01,syndeno01,0,1,2,Strikeout,6,top,
7743,2015-10-10,Dodger Stadium,greinza01,grandcu01,1,1,2,Single,6,top,
7744,2015-10-10,Dodger Stadium,greinza01,wrighda03,1,1,2,Grounded Into DP,6,top,1b
7745,2015-10-10,Dodger Stadium,syndeno01,turneju01,0,1,2,Flyout,6,bottom,
7746,2015-10-10,Dodger Stadium,syndeno01,ethiean01,1,1,2,Walk,6,bottom,
7747,2015-10-10,Dodger Stadium,syndeno01,crawfca02,1,1,2,Grounded Into DP,6,bottom,1b
7748,2015-10-10,Dodger Stadium,greinza01,murphda08,0,1,2,Flyout,7,top,
7749,2015-10-10,Dodger Stadium,greinza01,cespeyo01,1,1,2,Groundout,7,top,
7750,2015-10-10,Dodger Stadium,greinza01,dudalu01,2,1,2,Pop Out,7,top,
7751,2015-10-10,Dodger Stadium,syndeno01,grandya01,0,1,2,Strikeout,7,bottom,
7752,2015-10-10,Dodger Stadium,syndeno01,hernaen02,1,1,2,Walk,7,bottom,
7753,2015-10-10,Dodger Stadium,syndeno01,utleych01,1,1,2,Single,7,bottom,2b
7754,2015-10-10,Dodger Stadium,colonba01,kendrho01,1,1,2,Fielders Choice,7,bottom,1b3b
7755,2015-10-10,Dodger Stadium,reedad01,seageco01,1,2,2,Flyout,7,bottom,1b2b
7756,2015-10-10,Dodger Stadium,reedad01,gonzaad01,2,2,2,Double,7,bottom,1b2b
7757,2015-10-10,Dodger Stadium,reedad01,turneju01,2,4,2,Double,7,bottom,3b
7758,2015-10-10,Dodger Stadium,niesejo01,ruggiju01,2,5,2,Strikeout,7,bottom,2b
7759,2015-10-10,Dodger Stadium,hatchch02,darnatr01,0,5,2,Strikeout,8,top,
7760,2015-10-10,Dodger Stadium,hatchch02,confomi01,1,5,2,Strikeout,8,top,
7761,2015-10-10,Dodger Stadium,hatchch02,florewi01,2,5,2,Groundout,8,top,
7762,2015-10-10,Dodger Stadium,robleha01,puigya01,0,5,2,Strikeout,8,bottom,
7763,2015-10-10,Dodger Stadium,robleha01,grandya01,1,5,2,Groundout,8,bottom,
7764,2015-10-10,Dodger Stadium,robleha01,hernaen02,2,5,2,Strikeout,8,bottom,
7765,2015-10-10,Dodger Stadium,janseke01,johnske05,0,5,2,Strikeout,9,top,
7766,2015-10-10,Dodger Stadium,janseke01,grandcu01,1,5,2,Walk,9,top,
7767,2015-10-10,Dodger Stadium,janseke01,wrighda03,1,5,2,Flyout,9,top,2b
7768,2015-10-10,Dodger Stadium,janseke01,murphda08,2,5,2,Pop Out,9,top,2b
7769,2015-10-10,Busch Stadium,garcija02,fowlede01,0,0,0,Groundout,1,top,
7770,2015-10-10,Busch Stadium,garcija02,solerjo01,1,0,0,Double,1,top,
7771,2015-10-10,Busch Stadium,garcija02,bryankr01,1,0,0,Strikeout,1,top,2b
7772,2015-10-10,Busch Stadium,garcija02,rizzoan01,2,0,0,Strikeout,1,top,2b
7773,2015-10-10,Busch Stadium,hendrky01,carpema01,0,0,0,Home Run,1,bottom,
7774,2015-10-10,Busch Stadium,hendrky01,piscost01,0,1,0,Strikeout,1,bottom,
7775,2015-10-10,Busch Stadium,hendrky01,hollima01,1,1,0,Flyout,1,bottom,
7776,2015-10-10,Busch Stadium,hendrky01,heywaja01,2,1,0,Groundout,1,bottom,
7777,2015-10-10,Busch Stadium,garcija02,castrst01,0,1,0,Single,2,top,
7778,2015-10-10,Busch Stadium,garcija02,jacksau01,0,1,0,Forceout,2,top,1b
7779,2015-10-10,Busch Stadium,garcija02,montemi01,1,1,0,Walk,2,top,3b
7780,2015-10-10,Busch Stadium,garcija02,hendrky01,1,1,0,Sac Bunt,2,top,1b3b
7781,2015-10-10,Busch Stadium,garcija02,russead02,1,1,1,Sac Bunt,2,top,2b3b
7782,2015-10-10,Busch Stadium,garcija02,fowlede01,2,1,2,Single,2,top,3b
7783,2015-10-10,Busch Stadium,garcija02,solerjo01,2,1,3,Home Run,2,top,1b
7784,2015-10-10,Busch Stadium,garcija02,bryankr01,2,1,5,Groundout,2,top,
7785,2015-10-10,Busch Stadium,hendrky01,peraljh01,0,1,5,Groundout,2,bottom,
7786,2015-10-10,Busch Stadium,hendrky01,mossbr01,1,1,5,Strikeout,2,bottom,
7787,2015-10-10,Busch Stadium,hendrky01,molinya01,2,1,5,Flyout,2,bottom,
7788,2015-10-10,Busch Stadium,lynnla01,rizzoan01,0,1,5,Walk,3,top,
7789,2015-10-10,Busch Stadium,lynnla01,castrst01,0,1,5,Single,3,top,1b
7790,2015-10-10,Busch Stadium,lynnla01,jacksau01,0,1,5,Strikeout,3,top,1b3b
7791,2015-10-10,Busch Stadium,lynnla01,montemi01,1,1,5,Groundout,3,top,1b3b
7792,2015-10-10,Busch Stadium,lynnla01,hendrky01,2,1,6,Strikeout,3,top,2b
7793,2015-10-10,Busch Stadium,hendrky01,wongko01,0,1,6,Strikeout,3,bottom,
7794,2015-10-10,Busch Stadium,hendrky01,jayjo02,1,1,6,Strikeout,3,bottom,
7795,2015-10-10,Busch Stadium,hendrky01,carpema01,2,1,6,Pop Out,3,bottom,
7796,2015-10-10,Busch Stadium,villaca01,russead02,0,1,6,Groundout,4,top,
7797,2015-10-10,Busch Stadium,villaca01,fowlede01,1,1,6,Groundout,4,top,
7798,2015-10-10,Busch Stadium,villaca01,solerjo01,2,1,6,Walk,4,top,
7799,2015-10-10,Busch Stadium,villaca01,bryankr01,2,1,6,Forceout,4,top,1b
7800,2015-10-10,Busch Stadium,hendrky01,piscost01,0,1,6,Single,4,bottom,
7801,2015-10-10,Busch Stadium,hendrky01,hollima01,0,1,6,Flyout,4,bottom,1b
7802,2015-10-10,Busch Stadium,hendrky01,heywaja01,1,1,6,Groundout,4,bottom,1b
7803,2015-10-10,Busch Stadium,hendrky01,peraljh01,2,1,6,Strikeout,4,bottom,2b
7804,2015-10-10,Busch Stadium,villaca01,rizzoan01,0,1,6,Flyout,5,top,
7805,2015-10-10,Busch Stadium,villaca01,castrst01,1,1,6,Groundout,5,top,
7806,2015-10-10,Busch Stadium,villaca01,jacksau01,2,1,6,Lineout,5,top,
7807,2015-10-10,Busch Stadium,hendrky01,mossbr01,0,1,6,Strikeout,5,bottom,
7808,2015-10-10,Busch Stadium,hendrky01,molinya01,1,1,6,Strikeout,5,bottom,
7809,2015-10-10,Busch Stadium,hendrky01,wongko01,2,1,6,Home Run,5,bottom,
7810,2015-10-10,Busch Stadium,hendrky01,grichra01,2,2,6,Home Run,5,bottom,
7811,2015-10-10,Busch Stadium,woodtr01,carpema01,2,3,6,Strikeout,5,bottom,
7812,2015-10-10,Busch Stadium,manesse01,montemi01,0,3,6,Groundout,6,top,
7813,2015-10-10,Busch Stadium,manesse01,woodtr01,1,3,6,Strikeout,6,top,
7814,2015-10-10,Busch Stadium,manesse01,russead02,2,3,6,Groundout,6,top,
7815,2015-10-10,Busch Stadium,woodtr01,piscost01,0,3,6,Strikeout,6,bottom,
7816,2015-10-10,Busch Stadium,woodtr01,hollima01,1,3,6,Flyout,6,bottom,
7817,2015-10-10,Busch Stadium,woodtr01,heywaja01,2,3,6,Groundout,6,bottom,
7818,2015-10-10,Busch Stadium,manesse01,fowlede01,0,3,6,Double,7,top,
7819,2015-10-10,Busch Stadium,manesse01,solerjo01,0,3,6,Walk,7,top,2b
7820,2015-10-10,Busch Stadium,manesse01,bryankr01,0,3,6,Forceout,7,top,1b2b
7821,2015-10-10,Busch Stadium,wainwad01,rizzoan01,1,3,6,Lineout,7,top,1b3b
7822,2015-10-10,Busch Stadium,wainwad01,castrst01,2,3,6,Groundout,7,top,1b3b
7823,2015-10-10,Busch Stadium,woodtr01,peraljh01,0,3,6,Flyout,7,bottom,
7824,2015-10-10,Busch Stadium,woodtr01,reynoma01,1,3,6,Flyout,7,bottom,
7825,2015-10-10,Busch Stadium,woodtr01,molinya01,2,3,6,Single,7,bottom,
7826,2015-10-10,Busch Stadium,woodtr01,wongko01,2,3,6,Lineout,7,bottom,1b
7827,2015-10-10,Busch Stadium,wainwad01,jacksau01,0,3,6,Strikeout,8,top,
7828,2015-10-10,Busch Stadium,wainwad01,montemi01,1,3,6,Strikeout,8,top,
7829,2015-10-10,Busch Stadium,wainwad01,schwaky01,2,3,6,Strikeout,8,top,
7830,2015-10-10,Busch Stadium,cahiltr01,garcigr01,0,3,6,Groundout,8,bottom,
7831,2015-10-10,Busch Stadium,cahiltr01,carpema01,1,3,6,Strikeout,8,bottom,
7832,2015-10-10,Busch Stadium,cahiltr01,piscost01,2,3,6,Strikeout,8,bottom,
7833,2015-10-10,Busch Stadium,broxtjo01,russead02,0,3,6,Groundout,9,top,
7834,2015-10-10,Busch Stadium,broxtjo01,fowlede01,1,3,6,Groundout,9,top,
7835,2015-10-10,Busch Stadium,broxtjo01,denorch01,2,3,6,Strikeout,9,top,
7836,2015-10-10,Busch Stadium,rondohe01,hollima01,0,3,6,Groundout,9,bottom,
7837,2015-10-10,Busch Stadium,rondohe01,heywaja01,1,3,6,Single,9,bottom,
7838,2015-10-10,Busch Stadium,rondohe01,peraljh01,1,3,6,Forceout,9,bottom,1b
7839,2015-10-10,Busch Stadium,rondohe01,reynoma01,2,3,6,Groundout,9,bottom,1b
7840,2015-10-11,Minute Maid Park,keuchda01,escobal02,0,0,0,Single,1,top,
7841,2015-10-11,Minute Maid Park,keuchda01,zobribe01,0,0,0,Strikeout,1,top,1b
7842,2015-10-11,Minute Maid Park,keuchda01,cainlo01,1,0,0,Groundout,1,top,1b
7843,2015-10-11,Minute Maid Park,keuchda01,hosmeer01,2,0,0,Groundout,1,top,2b
7844,2015-10-11,Minute Maid Park,volqued01,altuvjo01,0,0,0,Groundout,1,bottom,
7845,2015-10-11,Minute Maid Park,volqued01,springe01,1,0,0,Strikeout,1,bottom,
7846,2015-10-11,Minute Maid Park,volqued01,correca01,2,0,0,Lineout,1,bottom,
7847,2015-10-11,Minute Maid Park,keuchda01,moralke01,0,0,0,Single,2,top,
7848,2015-10-11,Minute Maid Park,keuchda01,moustmi01,0,0,0,Forceout,2,top,1b
7849,2015-10-11,Minute Maid Park,keuchda01,perezsa02,1,0,0,Strikeout,2,top,1b
7850,2015-10-11,Minute Maid Park,keuchda01,gordoal01,2,0,0,Strikeout,2,top,1b
7851,2015-10-11,Minute Maid Park,volqued01,rasmuco01,0,0,0,Walk,2,bottom,
7852,2015-10-11,Minute Maid Park,volqued01,gattiev01,0,0,0,Forceout,2,bottom,1b
7853,2015-10-11,Minute Maid Park,volqued01,gomezca01,1,0,0,Batter Interference,2,bottom,1b
